Name,姓名,Linked to,社會關係人姓名,Kin/Non,Link,聯繫,Index Place,指數地址,Index Year,Node's Index Year,PersonID,NodeID,X,Y,Node Index Place,社會關係人籍貫,Node X,Node Y,Edge Dist.,Count,Addr. Type,指數地址類,Node Addr. Type,關係人指數地址類,Text Title:,Distance 距離,Index Year Type,指數年類別,Index Year Type Code,Node Index Year Type,關係人指數年類別,Node Index Year Type Code,Dynasty,朝代,Dynasty Code,Node Dynasty,關係人朝代,Node Dynasty Code,Source,出處
Han Yu,韓愈,Wei Anshi,韋安石,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,651,3332,31042,114.834183,38.036713,Chang'an,長安,108.906976,34.246423,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],678.6433482,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Bai Juyi,白居易,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,772,3332,32227,114.834183,38.036713,Taigu,太谷,112.552765,37.425507,1,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],211.8261322,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Yuan Zhen,元稹,N,Friend of,友,Gaocheng,槁城,768,779,3332,32248,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Renming quanwei ziliao (Zhongyang yanjiuyuan Lishi yuyan yanjiusuo),人名權威資料（中央研究院歷史語言研究所）
Han Yu,韓愈,Yuan Zhen,元稹,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,779,3332,32248,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Fang Wu,房武,N,Epitaph written for,為Y作墓誌銘,Gaocheng,槁城,768,738,3332,32380,114.834183,38.036713,Goushi,緱氏,112.778679,34.616016,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],422.5606115,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Han Yu,韓愈,Zheng Shi(Wife of Fang Wu ),鄭氏(房武妻),N,Epitaph written for,為Y作墓誌銘,Gaocheng,槁城,768,0,3332,32388,114.834183,38.036713,Rongyang,榮陽,113.34937,34.71853,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],392.1633505,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Han Yu,韓愈,Cui Bin,崔邠,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,754,3332,32641,114.834183,38.036713,Qinghe,清河,115.586137,37.083669,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],124.9934042,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Wei Yingwu,韋應物,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,737,3332,32822,114.834183,38.036713,Chang'an,長安,108.906976,34.246423,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],678.6433482,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Gui Deng,歸登,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,754,3332,32879,114.834183,38.036713,Wu Xian,吳縣,120.618622,31.31271,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],915.4025879,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Dugu Yu,獨孤郁,N,Epitaph written for,為Y作墓誌銘,Gaocheng,槁城,768,776,3332,32940,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Han Yu,韓愈,Zheng Yuqing,鄭餘慶,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,746,3332,33153,114.834183,38.036713,Rongze,榮澤,113.39922,34.8904,1,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],372.6308312,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Zheng Huan,鄭澣,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,776,3332,33158,114.834183,38.036713,Rongze,榮澤,113.39922,34.8904,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],372.6308312,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Li He(3),李賀,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,805,3332,33485,114.834183,38.036713,Fuchang,福昌,111.886449,34.490072,1,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],474.6679041,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Liu Yuxi,劉禹錫,N,Friend of,友,Gaocheng,槁城,768,772,3332,33606,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Renming quanwei ziliao (Zhongyang yanjiuyuan Lishi yuyan yanjiusuo),人名權威資料（中央研究院歷史語言研究所）
Han Yu,韓愈,Liu Yuxi,劉禹錫,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,772,3332,33606,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Lu Tong,盧仝,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,772,3332,33847,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Shi Guangxuan,釋廣宣,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,,3332,91939,114.834183,38.036713,Jiaozhou (Northern Vietnam),交州,,,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Wang Jian,王建,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,766,3332,92047,114.834183,38.036713,Guanfu,關輔,,,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Wang Ya,王涯,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,763,3332,92079,114.834183,38.036713,,,,,1,3,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Wang Lufu,王魯復,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,,3332,92094,114.834183,38.036713,Lianjiang,連江,119.534469,26.198015,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1388.276381,Based on Birth Year,據生年,1,,,,Tang,唐,6,Wu (Yang: 10 states),吳(楊),36,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Feng Su,馮宿,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,767,3332,92440,114.834183,38.036713,Wu Zhou,婺州,119.649918,29.104712,1,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1088.359326,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Liu Yi,劉乂,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,,3332,92603,114.834183,38.036713,[Unknown],[未詳],,,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Liu Shifu,劉師服,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,,3332,92617,114.834183,38.036713,Heng Zhou,衡州,112.597038,26.901617,1,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1255.704188,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Li Fengji,李逢吉,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,758,3332,93025,114.834183,38.036713,Longxi,隴西,104.635605,35.007137,1,5,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],970.9447717,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Li Cheng,李程,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,766,3332,93063,114.834183,38.036713,Longxi,隴西,104.635605,35.007137,1,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],970.9447717,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Yang Sifu,楊嗣復,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,783,3332,93189,114.834183,38.036713,Hongnong,弘農,110.865379,34.527512,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],527.9152259,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Wu Dan,吳丹,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,744,3332,93220,114.834183,38.036713,Jinling,晉陵,119.952301,31.782784,1,2,Basic Affiliation,籍貫(基本地址),Burial Address,葬地,[n/a],837.1483654,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Zhang Jianfeng,張建封,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,735,3332,93452,114.834183,38.036713,Nanyang,南陽,112.535469,33.001678,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),汴泗交流贈張僕射、贈張徐州莫辭酒,597.2135963,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Ouyang Zhan,歐陽詹,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,757,3332,93730,114.834183,38.036713,Jinjiang,晉江,118.589905,24.909641,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1502.094422,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Meng Jiao,孟郊,N,Friend of,友,Gaocheng,槁城,768,751,3332,93952,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Renming quanwei ziliao (Zhongyang yanjiuyuan Lishi yuyan yanjiusuo),人名權威資料（中央研究院歷史語言研究所）
Han Yu,韓愈,Meng Jiao,孟郊,N,Epitaph written for,為Y作墓誌銘,Gaocheng,槁城,768,751,3332,93952,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Han Changli wenji xiaozhu,韓昌黎文集校注
Han Yu,韓愈,Meng Jiao,孟郊,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,751,3332,93952,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,8,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Meng Jiao,孟郊,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,751,3332,93952,114.834183,38.036713,Luoyang,洛陽,112.38263,34.665276,1,13,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],434.4010201,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Meng Jian,孟簡,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,760,3332,93963,114.834183,38.036713,,,,,1,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Meng Jian,孟簡,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,760,3332,93963,114.834183,38.036713,,,,,1,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Huangfu Shi,皇甫湜,N,Student was,學生為Y,Gaocheng,槁城,768,777,3332,94116,114.834183,38.036713,Xin'an,新安,112.144302,34.733059,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],439.181327,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Renming quanwei ziliao (Zhongyang yanjiuyuan Lishi yuyan yanjiusuo),人名權威資料（中央研究院歷史語言研究所）
Han Yu,韓愈,Huangfu Shi,皇甫湜,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,777,3332,94116,114.834183,38.036713,Xin'an,新安,112.144302,34.733059,1,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],439.181327,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Hou Xi,侯喜,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,759,3332,94122,114.834183,38.036713,,,,,1,6,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Yao He,姚合,N,Received literary composition as gift from,收到Y的贈詩、文,Gaocheng,槁城,768,781,3332,94160,114.834183,38.036713,Hu Zhou,湖州,120.099312,30.864964,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],931.7880959,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Jia Dao,賈島,N,Friend of,友,Gaocheng,槁城,768,779,3332,94227,114.834183,38.036713,Youdu,幽都,116.34811,39.95344,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],250.0741953,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Renming quanwei ziliao (Zhongyang yanjiuyuan Lishi yuyan yanjiusuo),人名權威資料（中央研究院歷史語言研究所）
Han Yu,韓愈,Jia Dao,賈島,N,Student was,學生為Y,Gaocheng,槁城,768,779,3332,94227,114.834183,38.036713,Youdu,幽都,116.34811,39.95344,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],250.0741953,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Renming quanwei ziliao (Zhongyang yanjiuyuan Lishi yuyan yanjiusuo),人名權威資料（中央研究院歷史語言研究所）
Han Yu,韓愈,Jia Dao,賈島,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,779,3332,94227,114.834183,38.036713,Youdu,幽都,116.34811,39.95344,1,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],250.0741953,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Qian Hui,錢徽,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,755,3332,94273,114.834183,38.036713,,,,,1,3,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Zhuge Jue,諸葛覺,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,,3332,94427,114.834183,38.036713,Yue Zhou,越州,120.578262,30.004515,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1037.684429,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Cui Lizhi,崔立之,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,,3332,94508,114.834183,38.036713,,,,,1,5,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Han Yu,韓愈,Han Xiang,韓湘,N,Presented literary composition as gift to,贈詩、文,Gaocheng,槁城,768,795,3332,94722,114.834183,38.036713,Heyang,河陽,112.785721,34.840869,1,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],399.7959314,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
